case_id,document_id,sentence_id,mipvu_id,lexical_unit,lemma,language,unit_ordinal,sentence_unit_ordinal,sentence_text,semantic_control_term,semantic_control_risk,current_review_status,current_decision_type,decision_type,contextual_meaning,basic_meaning,basic_meaning_source,contrast_explanation,comparison_basis,confidence,review_notes,semantic_shift_risk,candidate_source_domain,candidate_target_domain,review_status,annotator
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu059,their,their,en,1732,59,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu060,persons,persons,en,1733,60,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu061,and,and,en,1734,61,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu062,property,property,en,1735,62,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu063,are,are,en,1736,63,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu064,held,held,en,1737,64,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu065,by,by,en,1738,65,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu066,no,no,en,1739,66,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu067,better,better,en,1740,67,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu068,tenure,tenure,en,1741,68,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu069,than,than,en,1742,69,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu070,the,the,en,1743,70,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu071,caprice,caprice,en,1744,71,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu072,of,of,en,1745,72,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu073,a,a,en,1746,73,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu074,mob,mob,en,1747,74,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu075,the,the,en,1748,75,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu076,alienation,alienation,en,1749,76,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu077,of,of,en,1750,77,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu078,their,their,en,1751,78,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu079,affections,affections,en,1752,79,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu080,from,from,en,1753,80,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu081,the,the,en,1754,81,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu082,government,government,en,1755,82,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu083,is,is,en,1756,83,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu084,the,the,en,1757,84,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu085,natural,natural,en,1758,85,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu086,consequence,consequence,en,1759,86,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu087,and,and,en,1760,87,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu088,to,to,en,1761,88,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu089,that,that,en,1762,89,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu090,sooner,sooner,en,1763,90,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu091,or,or,en,1764,91,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu092,later,later,en,1765,92,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu093,it,it,en,1766,93,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu094,must,must,en,1767,94,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p12_s01,lincoln-lyceum-address_s01_p12_s01_lu095,come,come,en,1768,95,"I know the American people are much attached to their government; I know they would suffer much for its sake; I know they would endure evils long and patiently before they would ever think of exchanging it for another,--yet, notwithstanding all this, if the laws be continually despised and disregarded, if their rights to be secure in their persons and property are held by no better tenure than the caprice of a mob, the alienation of their affections from the government is the natural consequence; and to that, sooner or later, it must come.",,,accepted,non_metaphor,non_metaphor,,,,,,,,,,,accepted,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu001,Here,here,en,1769,1,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu002,then,then,en,1770,2,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu003,is,is,en,1771,3,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu004,one,one,en,1772,4,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu005,point,point,en,1773,5,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu006,at,at,en,1774,6,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu007,which,which,en,1775,7,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu008,danger,danger,en,1776,8,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu009,may,may,en,1777,9,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu010,be,be,en,1778,10,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p13_s01,lincoln-lyceum-address_s01_p13_s01_lu011,expected,expected,en,1779,11,"Here, then, is one point at which danger may be expected.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu001,The,the,en,1780,1,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu002,question,question,en,1781,2,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu003,recurs,recurs,en,1782,3,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu004,How,how,en,1783,4,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu005,shall,shall,en,1784,5,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu006,we,we,en,1785,6,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu007,fortify,fortify,en,1786,7,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu008,against,against,en,1787,8,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s01,lincoln-lyceum-address_s01_p14_s01_lu009,it,it,en,1788,9,"The question recurs, How shall we fortify against it?",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s02,lincoln-lyceum-address_s01_p14_s02_lu001,The,the,en,1789,1,The answer is simple.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s02,lincoln-lyceum-address_s01_p14_s02_lu002,answer,answer,en,1790,2,The answer is simple.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s02,lincoln-lyceum-address_s01_p14_s02_lu003,is,is,en,1791,3,The answer is simple.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s02,lincoln-lyceum-address_s01_p14_s02_lu004,simple,simple,en,1792,4,The answer is simple.,,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p14_s03,lincoln-lyceum-address_s01_p14_s03_lu001,Let,let,en,1793,1,"Let every American, every lover of liberty, every well-wisher to his posterity swear by the blood of the Revolution never to violate in the least particular the laws of the country, and never to tolerate their violation by others.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
